"aaNumber","year","monthYear","sequenceNumber","sequenceStartDate","base","sequenceEquipmentType","uuid","dutyPeriodNumber","flightNumber","departureStationIata","departureStationIcao","departureStationTz","outDateTimeUTC","outDateUTC","outTimeUTC","outDateTimeLCL","outDateLCL","outTimeLCL","arrivalStationIata","arrivalStationIcao","arrivalStationTz","inDateTimeUTC","inDateUTC","inTimeUTC","inDateTimeLCL","inDateLCL","inTimeLCL","fly","legGreater","actualBlock","groundTime","overnightDuration","eqModel","eqNumber","eqType","eqCode","fuelPerformance","departurePerformance","arrivalPerformance","position","delayCode"
"420357","2016  ","DECEMBER 2016  ","21364","12/13/2016","PHX","320","ef9e22da-9b75-4d45-9bf3-b40a05d29f43","1","545","PHX","KPHX","America/Phoenix","2016-12-14T02:50:00+00:00","2016-12-14","02:50:00","2016-12-13T19:50:00-07:00","2016-12-13","19:50:00","DFW","KDFW","America/Chicago","2016-12-14T04:57:00+00:00","2016-12-14","04:57:00","2016-12-13T21:57:00-07:00","2016-12-13","21:57:00","2:7:0","2:22:0","2:7:0","0:0:0","12:38:0","A321","N539","321","77","0.00","-9","-24","FO",""
"420357","2016  ","DECEMBER 2016  ","21364","12/13/2016","PHX","320","328c5dad-a701-4262-b1bc-d575cd8e5651","2","2480","DFW","KDFW","America/Chicago","2016-12-14T19:11:00+00:00","2016-12-14","19:11:00","2016-12-14T13:11:00-06:00","2016-12-14","13:11:00","LAX","KLAX","America/Los_Angeles","2016-12-14T22:28:00+00:00","2016-12-14","22:28:00","2016-12-14T16:28:00-06:00","2016-12-14","16:28:00","3:17:0","3:35:0","3:17:0","1:53:0","0:0:0","","N860","","75","200.00","6","-12","FO",""
"420357","2016  ","DECEMBER 2016  ","21364","12/13/2016","PHX","320","b4932e81-0785-462e-b8ea-427582ef68c3","2","1667","LAX","KLAX","America/Los_Angeles","2016-12-15T00:21:00+00:00","2016-12-15","00:21:00","2016-12-14T16:21:00-08:00","2016-12-14","16:21:00","PIT","KPIT","America/New_York","2016-12-15T04:58:00+00:00","2016-12-15","04:58:00","2016-12-14T20:58:00-08:00","2016-12-14","20:58:00","4:37:0","4:37:0","4:37:0","0:0:0","15:57:0","A319","N818","319","92","500.00","-7","","FO",""
"420357","2016  ","DECEMBER 2016  ","21364","12/13/2016","PHX","320","5649d6fd-04be-44a5-9f1f-ed89f4c64a90","3","627","PIT","KPIT","America/New_York","2016-12-15T22:24:00+00:00","2016-12-15","22:24:00","2016-12-15T17:24:00-05:00","2016-12-15","17:24:00","PHX","KPHX","America/Phoenix","2016-12-16T03:03:00+00:00","2016-12-16","03:03:00","2016-12-15T22:03:00-05:00","2016-12-15","22:03:00","4:39:0","4:46:0","4:39:0","0:0:0","0:0:0","A319","N824","319","92","300.00","-1","-8","FO",""
"420357","2016  ","DECEMBER 2016  ","21587","12/17/2016","PHX","320","e2676ae4-3b14-4a32-81a9-988fd1c5e8f5","1","669","PHX","KPHX","America/Phoenix","2016-12-17T19:10:00+00:00","2016-12-17","19:10:00","2016-12-17T12:10:00-07:00","2016-12-17","12:10:00","PHL","KPHL","America/New_York","2016-12-17T23:06:00+00:00","2016-12-17","23:06:00","2016-12-17T16:06:00-07:00","2016-12-17","16:06:00","3:56:0","4:16:0","3:56:0","2:39:0","0:0:0","A321","N975","321","77","-200.00","-5","-25","FO",""
"420357","2016  ","DECEMBER 2016  ","21587","12/17/2016","PHX","320","3d93d247-057c-448c-b135-fec2900c064e","1","1695","PHL","KPHL","America/New_York","2016-12-18T01:45:00+00:00","2016-12-18","01:45:00","2016-12-17T20:45:00-05:00","2016-12-17","20:45:00","PBI","KPBI","America/New_York","2016-12-18T04:37:00+00:00","2016-12-18","04:37:00","2016-12-17T23:37:00-05:00","2016-12-17","23:37:00","2:52:0","2:52:0","2:52:0","0:0:0","16:13:0","A319","N708","319","67","600.00","10","19","FO",""
"420357","2016  ","DECEMBER 2016  ","21587","12/17/2016","PHX","320","e946779c-816b-4d38-9d6c-c07b3aba0afa","2","1920","PBI","KPBI","America/New_York","2016-12-18T23:21:00+00:00","2016-12-18","23:21:00","2016-12-18T18:21:00-05:00","2016-12-18","18:21:00","CLT","KCLT","America/New_York","2016-12-19T01:03:00+00:00","2016-12-19","01:03:00","2016-12-18T20:03:00-05:00","2016-12-18","20:03:00","1:42:0","1:55:0","1:42:0","0:47:0","0:0:0","A320","N105","320","73","200.00","61","48","FO",""
"420357","2016  ","DECEMBER 2016  ","21587","12/17/2016","PHX","320","d2e3ca88-06c0-4edb-ade8-f34228e64f01","2","1920","CLT","KCLT","America/New_York","2016-12-19T01:50:00+00:00","2016-12-19","01:50:00","2016-12-18T20:50:00-05:00","2016-12-18","20:50:00","BWI","KBWI","America/New_York","2016-12-19T03:01:00+00:00","2016-12-19","03:01:00","2016-12-18T22:01:00-05:00","2016-12-18","22:01:00","1:11:0","1:25:0","1:11:0","0:0:0","17:34:0","A320","N109","320","73","200.00","45","31","FO",""
"420357","2016  ","DECEMBER 2016  ","21587","12/17/2016","PHX","320","65997cd7-70b0-4379-831b-e9b4de9f5053","3","603","BWI","KBWI","America/New_York","2016-12-19T22:08:00+00:00","2016-12-19","22:08:00","2016-12-19T17:08:00-05:00","2016-12-19","17:08:00","PHX","KPHX","America/Phoenix","2016-12-20T03:42:00+00:00","2016-12-20","03:42:00","2016-12-19T22:42:00-05:00","2016-12-19","22:42:00","5:34:0","5:34:0","5:34:0","0:0:0","0:0:0","A319","N758","319","92","200.00","3","28","FO",""
"420357","2016  ","DECEMBER 2016  ","20639","12/21/2016","PHX","320","c554c8e2-92cd-4fe9-94de-798ef4b0056f","1","532","PHX","KPHX","America/Phoenix","2016-12-21T16:35:00+00:00","2016-12-21","16:35:00","2016-12-21T09:35:00-07:00","2016-12-21","09:35:00","SJD","MMSD","America/Mazatlan","2016-12-21T18:44:00+00:00","2016-12-21","18:44:00","2016-12-21T11:44:00-07:00","2016-12-21","11:44:00","2:9:0","2:9:0","2:9:0","0:52:0","0:0:0","A321","N156","321","77","-200.00","-3","-1","FO",""
"420357","2016  ","DECEMBER 2016  ","20639","12/21/2016","PHX","320","67a4e15c-f43d-4e1f-b0b5-6b5da38d6846","1","533","SJD","MMSD","America/Mazatlan","2016-12-21T19:36:00+00:00","2016-12-21","19:36:00","2016-12-21T12:36:00-07:00","2016-12-21","12:36:00","PHX","KPHX","America/Phoenix","2016-12-21T21:37:00+00:00","2016-12-21","21:37:00","2016-12-21T14:37:00-07:00","2016-12-21","14:37:00","2:1:0","2:5:0","2:1:0","1:27:0","0:0:0","A321","N156","321","77","100.00","-9","-13","FO",""
"420357","2016  ","DECEMBER 2016  ","20639","12/21/2016","PHX","320","fbe2523c-3ef1-4e5a-9493-decf37bc6576","1","548","PHX","KPHX","America/Phoenix","2016-12-21T23:04:00+00:00","2016-12-21","23:04:00","2016-12-21T16:04:00-07:00","2016-12-21","16:04:00","MKE","KMKE","America/Chicago","2016-12-22T02:01:00+00:00","2016-12-22","02:01:00","2016-12-21T19:01:00-07:00","2016-12-21","19:01:00","2:57:0","3:16:0","2:57:0","0:0:0","19:34:0","A319","N827","319","92","-400.00","-6","-25","FO",""
"420357","2016  ","DECEMBER 2016  ","20639","12/21/2016","PHX","320","c6675662-e5ef-46e5-a700-d33443f4dfd3","2","640","MKE","KMKE","America/Chicago","2016-12-23T04:12:00+00:00","2016-12-23","04:12:00","2016-12-22T22:12:00-06:00","2016-12-22","22:12:00","PHX","KPHX","America/Phoenix","2016-12-23T08:25:00+00:00","2016-12-23","08:25:00","2016-12-23T02:25:00-06:00","2016-12-23","02:25:00","4:13:0","4:13:0","4:13:0","0:0:0","0:0:0","A319","N830","319","92","1000.00","307","326","FO",""
"420357","2017  ","JANUARY 2017  ","5403","1/7/2017","PHX","320","a9b88be1-c6a3-4058-9f29-20e1c1d92654","1","1794","PHX","KPHX","America/Phoenix","2017-01-07T16:37:00+00:00","2017-01-07","16:37:00","2017-01-07T09:37:00-07:00","2017-01-07","09:37:00","CLT","KCLT","America/New_York","2017-01-07T20:36:00+00:00","2017-01-07","20:36:00","2017-01-07T13:36:00-07:00","2017-01-07","13:36:00","3:59:0","3:59:0","3:59:0","2:43:0","0:0:0","A321","N161","321","77","-100.00","-2","5","FO",""
"420357","2017  ","JANUARY 2017  ","5403","1/7/2017","PHX","320","9bd696c9-ffd6-4f24-bbac-15787a3d1823","1","1871","CLT","KCLT","America/New_York","2017-01-07T23:19:00+00:00","2017-01-07","23:19:00","2017-01-07T18:19:00-05:00","2017-01-07","18:19:00","TPA","KTPA","America/New_York","2017-01-08T00:57:00+00:00","2017-01-08","00:57:00","2017-01-07T19:57:00-05:00","2017-01-07","19:57:00","1:38:0","1:41:0","1:38:0","0:0:0","19:58:0","A320","N665","320","29","300.00","24","21","FO",""
"420357","2017  ","JANUARY 2017  ","5403","1/7/2017","PHX","320","5315d5ed-dfb8-44b0-abc7-d589c0b00d4e","2","556","TPA","KTPA","America/New_York","2017-01-09T00:33:00+00:00","2017-01-09","00:33:00","2017-01-08T19:33:00-05:00","2017-01-08","19:33:00","PHX","KPHX","America/Phoenix","2017-01-09T04:54:00+00:00","2017-01-09","04:54:00","2017-01-08T23:54:00-05:00","2017-01-08","23:54:00","4:21:0","4:44:0","4:21:0","0:0:0","0:0:0","A320","N660","320","29","-3200.00","128","105","FO",""
"420357","2017  ","JANUARY 2017  ","5014","1/11/2017","PHX","320","7eae626e-93d2-436a-8711-8a6e554ba92f","1","1856","PHX","KPHX","America/Phoenix","2017-01-11T15:34:00+00:00","2017-01-11","15:34:00","2017-01-11T08:34:00-07:00","2017-01-11","08:34:00","PHL","KPHL","America/New_York","2017-01-11T19:43:00+00:00","2017-01-11","19:43:00","2017-01-11T12:43:00-07:00","2017-01-11","12:43:00","4:9:0","4:28:0","4:9:0","2:43:0","0:0:0","A321","N926","321","77","300.00","9","-10","FO",""
"420357","2017  ","JANUARY 2017  ","5014","1/11/2017","PHX","320","6b12c6a3-b109-4dff-a38e-0514d2ec52da","1","834","PHL","KPHL","America/New_York","2017-01-11T22:26:00+00:00","2017-01-11","22:26:00","2017-01-11T17:26:00-05:00","2017-01-11","17:26:00","TPA","KTPA","America/New_York","2017-01-12T00:52:00+00:00","2017-01-12","00:52:00","2017-01-11T19:52:00-05:00","2017-01-11","19:52:00","2:26:0","2:43:0","2:26:0","0:0:0","20:3:0","A320","N112","320","73","400.00","-9","-26","FO",""
"420357","2017  ","JANUARY 2017  ","5014","1/11/2017","PHX","320","bf8af836-419d-4dc2-87b4-77ea10e2781e","2","1810","TPA","KTPA","America/New_York","2017-01-12T22:23:00+00:00","2017-01-12","22:23:00","2017-01-12T17:23:00-05:00","2017-01-12","17:23:00","PHX","KPHX","America/Phoenix","2017-01-13T02:45:00+00:00","2017-01-13","02:45:00","2017-01-12T21:45:00-05:00","2017-01-12","21:45:00","4:22:0","4:41:0","4:22:0","0:0:0","0:0:0","A320","N673","320","29","300.00","-2","-21","FO",""
"420357","2017  ","JANUARY 2017  ","5647","1/14/2017","PHX","320","560ccffb-06ca-423a-8b7c-7e1a251079cb","1","493","PHX","KPHX","America/Phoenix","2017-01-14T17:55:00+00:00","2017-01-14","17:55:00","2017-01-14T10:55:00-07:00","2017-01-14","10:55:00","OAK","KOAK","America/Los_Angeles","2017-01-14T19:39:00+00:00","2017-01-14","19:39:00","2017-01-14T12:39:00-07:00","2017-01-14","12:39:00","1:44:0","2:6:0","1:44:0","0:58:0","0:0:0","A319","N755","319","92","600.00","-4","-26","FO",""
"420357","2017  ","JANUARY 2017  ","5647","1/14/2017","PHX","320","7551bb47-443b-403d-b145-b3b87079b795","1","634","OAK","KOAK","America/Los_Angeles","2017-01-14T20:37:00+00:00","2017-01-14","20:37:00","2017-01-14T12:37:00-08:00","2017-01-14","12:37:00","PHX","KPHX","America/Phoenix","2017-01-14T22:27:00+00:00","2017-01-14","22:27:00","2017-01-14T14:27:00-08:00","2017-01-14","14:27:00","1:50:0","1:51:0","1:50:0","2:38:0","0:0:0","A319","N755","319","92","200.00","-8","-9","FO",""
"420357","2017  ","JANUARY 2017  ","5647","1/14/2017","PHX","320","9ebb77b5-883b-47b5-8ca4-b1115d2bab9f","1","462","PHX","KPHX","America/Phoenix","2017-01-15T01:05:00+00:00","2017-01-15","01:05:00","2017-01-14T18:05:00-07:00","2017-01-14","18:05:00","SAN","KSAN","America/Los_Angeles","2017-01-15T02:11:00+00:00","2017-01-15","02:11:00","2017-01-14T19:11:00-07:00","2017-01-14","19:11:00","1:6:0","1:12:0","1:6:0","0:0:0","13:6:0","A321","N563","321","77","200.00","-4","-10","FO",""
"420357","2017  ","JANUARY 2017  ","5647","1/14/2017","PHX","320","9ba34431-1383-46af-a675-e5d148dc1ec4","2","1763","SAN","KSAN","America/Los_Angeles","2017-01-15T19:24:00+00:00","2017-01-15","19:24:00","2017-01-15T11:24:00-08:00","2017-01-15","11:24:00","DFW","KDFW","America/Chicago","2017-01-15T22:29:00+00:00","2017-01-15","22:29:00","2017-01-15T14:29:00-08:00","2017-01-15","14:29:00","3:5:0","3:5:0","3:5:0","1:14:0","0:0:0","A321","N181","321","77","900.00","157","164","FO",""
"420357","2017  ","JANUARY 2017  ","5647","1/14/2017","PHX","320","d44895a0-48c9-4c6d-be9f-0afb39bb567c","2","2589","DFW","KDFW","America/Chicago","2017-01-15T23:43:00+00:00","2017-01-15","23:43:00","2017-01-15T17:43:00-06:00","2017-01-15","17:43:00","AUS","KAUS","America/Chicago","2017-01-15T23:43:00+00:00","2017-01-15","23:43:00","2017-01-15T17:43:00-06:00","2017-01-15","17:43:00","0:0:0","0:0:0","0:0:0","0:0:0","10:51:0","A321","N987","321","AA","400.00","-2","11","DH",""
"420357","2017  ","JANUARY 2017  ","5647","1/14/2017","PHX","320","057e109f-5e63-411d-b8de-b23aae9b4fec","3","2649","AUS","KAUS","America/Chicago","2017-01-16T17:23:00+00:00","2017-01-16","17:23:00","2017-01-16T11:23:00-06:00","2017-01-16","11:23:00","LAX","KLAX","America/Los_Angeles","2017-01-16T20:30:00+00:00","2017-01-16","20:30:00","2017-01-16T14:30:00-06:00","2017-01-16","14:30:00","3:7:0","3:35:0","3:7:0","0:55:0","0:0:0","A319","N014","319","91","1100.00","248","220","FO",""
"420357","2017  ","JANUARY 2017  ","5647","1/14/2017","PHX","320","c20a73a6-f969-4e85-a7c7-d4e57e562f90","3","561","LAX","KLAX","America/Los_Angeles","2017-01-16T21:25:00+00:00","2017-01-16","21:25:00","2017-01-16T13:25:00-08:00","2017-01-16","13:25:00","PHX","KPHX","America/Phoenix","2017-01-16T22:45:00+00:00","2017-01-16","22:45:00","2017-01-16T14:45:00-08:00","2017-01-16","14:45:00","1:20:0","1:32:0","1:20:0","0:0:0","0:0:0","A321","N179","321","77","200.00","37","25","FO",""
"420357","2017  ","JANUARY 2017  ","5742","1/19/2017","PHX","320","5a0816cf-74fb-4ab1-a91d-6638d7cdc79a","1","403","PHX","KPHX","America/Phoenix","2017-01-19T15:31:00+00:00","2017-01-19","15:31:00","2017-01-19T08:31:00-07:00","2017-01-19","08:31:00","SFO","KSFO","America/Los_Angeles","2017-01-19T17:46:00+00:00","2017-01-19","17:46:00","2017-01-19T10:46:00-07:00","2017-01-19","10:46:00","2:15:0","2:15:0","2:15:0","1:37:0","0:0:0","A320","N663","320","29","-1700.00","-4","4","FO",""
"420357","2017  ","JANUARY 2017  ","5742","1/19/2017","PHX","320","f79a4510-230d-4e59-847c-2583ec706837","1","12","SFO","KSFO","America/Los_Angeles","2017-01-19T19:23:00+00:00","2017-01-19","19:23:00","2017-01-19T11:23:00-08:00","2017-01-19","11:23:00","JFK","KJFK","America/New_York","2017-01-20T00:57:00+00:00","2017-01-20","00:57:00","2017-01-19T16:57:00-08:00","2017-01-19","16:57:00","5:34:0","5:39:0","5:34:0","0:0:0","12:33:0","A321","N795","321","80","0.00","-7","-12","FO",""
"420357","2017  ","JANUARY 2017  ","5742","1/19/2017","PHX","320","9918233f-be97-4140-ba81-d522cbe30e59","2","255","JFK","KJFK","America/New_York","2017-01-20T14:56:00+00:00","2017-01-20","14:56:00","2017-01-20T09:56:00-05:00","2017-01-20","09:56:00","LAX","KLAX","America/Los_Angeles","2017-01-20T21:07:00+00:00","2017-01-20","21:07:00","2017-01-20T16:07:00-05:00","2017-01-20","16:07:00","6:11:0","6:40:0","6:11:0","0:0:0","17:18:0","A321","N798","321","80","3600.00","-4","-33","FO",""
"420357","2017  ","JANUARY 2017  ","5742","1/19/2017","PHX","320","c827745b-e886-4c38-854a-5783ef350bdd","3","362","LAX","KLAX","America/Los_Angeles","2017-01-21T16:02:00+00:00","2017-01-21","16:02:00","2017-01-21T08:02:00-08:00","2017-01-21","08:02:00","ORD","KORD","America/Chicago","2017-01-21T20:04:00+00:00","2017-01-21","20:04:00","2017-01-21T12:04:00-08:00","2017-01-21","12:04:00","4:2:0","4:15:0","4:2:0","1:14:0","0:0:0","A321","N899","321","76","700.00","7","-6","FO",""
"420357","2017  ","JANUARY 2017  ","5742","1/19/2017","PHX","320","ded95eec-4d36-4877-afcd-cfc7a312afbd","3","853","ORD","KORD","America/Chicago","2017-01-21T21:18:00+00:00","2017-01-21","21:18:00","2017-01-21T15:18:00-06:00","2017-01-21","15:18:00","PHX","KPHX","America/Phoenix","2017-01-22T00:51:00+00:00","2017-01-22","00:51:00","2017-01-21T18:51:00-06:00","2017-01-21","18:51:00","3:33:0","3:49:0","3:33:0","0:0:0","0:0:0","A321","N973","321","77","500.00","-6","-22","FO",""
"420357","2017  ","JANUARY 2017  ","5801","1/22/2017","PHX","320","6794958a-1444-498c-a803-e0deff92c5a1","1","429","PHX","KPHX","America/Phoenix","2017-01-22T23:39:00+00:00","2017-01-22","23:39:00","2017-01-22T16:39:00-07:00","2017-01-22","16:39:00","ORD","KORD","America/Chicago","2017-01-23T02:51:00+00:00","2017-01-23","02:51:00","2017-01-22T19:51:00-07:00","2017-01-22","19:51:00","3:12:0","3:28:0","3:12:0","0:0:0","15:9:0","A321","N173","321","77","600.00","8","-8","FO",""
"420357","2017  ","JANUARY 2017  ","5801","1/22/2017","PHX","320","e01ff668-43c1-4d93-bca2-e944644cd375","2","1358","ORD","KORD","America/Chicago","2017-01-23T21:04:00+00:00","2017-01-23","21:04:00","2017-01-23T15:04:00-06:00","2017-01-23","15:04:00","LAX","KLAX","America/Los_Angeles","2017-01-23T21:04:00+00:00","2017-01-23","21:04:00","2017-01-23T15:04:00-06:00","2017-01-23","15:04:00","0:0:0","0:0:0","0:0:0","1:5:0","0:0:0","A321","N897","321","AA","1200.00","-1","18","DH",""
"420357","2017  ","JANUARY 2017  ","5801","1/22/2017","PHX","320","d87208b3-2b79-4f59-89cb-f5778f8466be","2","501","LAX","KLAX","America/Los_Angeles","2017-01-24T03:06:00+00:00","2017-01-24","03:06:00","2017-01-23T19:06:00-08:00","2017-01-23","19:06:00","OMA","KOMA","America/Chicago","2017-01-24T05:59:00+00:00","2017-01-24","05:59:00","2017-01-23T21:59:00-08:00","2017-01-23","21:59:00","2:53:0","3:18:0","2:53:0","0:0:0","13:26:0","A319","N840","319","92","2300.00","26","1","FO",""
"420357","2017  ","JANUARY 2017  ","5801","1/22/2017","PHX","320","8218f037-c056-48fa-98df-d8baa01eac72","3","526","OMA","KOMA","America/Chicago","2017-01-24T21:26:00+00:00","2017-01-24","21:26:00","2017-01-24T15:26:00-06:00","2017-01-24","15:26:00","PHX","KPHX","America/Phoenix","2017-01-25T00:14:00+00:00","2017-01-25","00:14:00","2017-01-24T18:14:00-06:00","2017-01-24","18:14:00","3:10:0","3:10:0","2:48:0","0:0:0","0:0:0","A319","N818","319","92","800.00","31","28","FO","ATC22"
"420357","2017  ","JANUARY 2017  ","5909","1/28/2017","PHX","320","b6144eac-0b64-429b-87a6-7c5b002caa40","1","549","PHX","KPHX","America/Phoenix","2017-01-28T14:37:00+00:00","2017-01-28","14:37:00","2017-01-28T07:37:00-07:00","2017-01-28","07:37:00","DFW","KDFW","America/Chicago","2017-01-28T17:04:00+00:00","2017-01-28","17:04:00","2017-01-28T10:04:00-07:00","2017-01-28","10:04:00","2:27:0","2:27:0","2:27:0","1:50:0","0:0:0","A321","N917","321","77","-200.00","-8","-2","FO",""
"420357","2017  ","JANUARY 2017  ","5909","1/28/2017","PHX","320","0736f644-cf49-4941-b759-ca84740bc002","1","349","DFW","KDFW","America/Chicago","2017-01-28T18:54:00+00:00","2017-01-28","18:54:00","2017-01-28T12:54:00-06:00","2017-01-28","12:54:00","SFO","KSFO","America/Los_Angeles","2017-01-28T22:28:00+00:00","2017-01-28","22:28:00","2017-01-28T16:28:00-06:00","2017-01-28","16:28:00","3:34:0","3:53:0","3:34:0","0:0:0","19:12:0","","N864","","75","-800.00","-6","-25","FO",""
"420357","2017  ","JANUARY 2017  ","5909","1/28/2017","PHX","320","5d6cbaf7-f1a1-4381-a494-46f21f190394","2","1145","SFO","KSFO","America/Los_Angeles","2017-01-29T19:11:00+00:00","2017-01-29","19:11:00","2017-01-29T11:11:00-08:00","2017-01-29","11:11:00","ORD","KORD","America/Chicago","2017-01-29T23:37:00+00:00","2017-01-29","23:37:00","2017-01-29T15:37:00-08:00","2017-01-29","15:37:00","4:26:0","4:26:0","4:26:0","1:17:0","0:0:0","A321","N882","321","76","-1200.00","1","4","FO",""
"420357","2017  ","JANUARY 2017  ","5909","1/28/2017","PHX","320","6264ba7b-f1fb-484d-a458-b519c5ff650c","2","1644","ORD","KORD","America/Chicago","2017-01-30T00:54:00+00:00","2017-01-30","00:54:00","2017-01-29T18:54:00-06:00","2017-01-29","18:54:00","PHX","KPHX","America/Phoenix","2017-01-30T05:02:00+00:00","2017-01-30","05:02:00","2017-01-29T23:02:00-06:00","2017-01-29","23:02:00","4:9:0","4:9:0","4:8:0","0:0:0","0:0:0","A321","N183","321","77","0.00","-1","16","FO","DEI1"
"420357","2017  ","FEBRUARY 2017  ","21082","2/4/2017","PHX","320","18c625bf-6e00-4e10-92df-a170acc74ad6","1","473","PHX","KPHX","America/Phoenix","2017-02-04T16:43:00+00:00","2017-02-04","16:43:00","2017-02-04T09:43:00-07:00","2017-02-04","09:43:00","IAH","KIAH","America/Chicago","2017-02-04T19:05:00+00:00","2017-02-04","19:05:00","2017-02-04T12:05:00-07:00","2017-02-04","12:05:00","2:22:0","2:36:0","2:22:0","2:38:0","0:0:0","A319","N820","319","92","100.00","-3","-17","FO",""
"420357","2017  ","FEBRUARY 2017  ","21082","2/4/2017","PHX","320","596ea91c-cb3b-463b-b44a-f3211a7554e9","1","744","IAH","KIAH","America/Chicago","2017-02-04T21:43:00+00:00","2017-02-04","21:43:00","2017-02-04T15:43:00-06:00","2017-02-04","15:43:00","CLT","KCLT","America/New_York","2017-02-05T00:01:00+00:00","2017-02-05","00:01:00","2017-02-04T18:01:00-06:00","2017-02-04","18:01:00","2:18:0","2:27:0","2:18:0","0:56:0","0:0:0","A319","N821","319","92","-500.00","-5","-14","FO",""
"420357","2017  ","FEBRUARY 2017  ","21082","2/4/2017","PHX","320","d4ff9e5c-1c52-430d-a444-66c9f215d8f8","1","1679","CLT","KCLT","America/New_York","2017-02-05T00:57:00+00:00","2017-02-05","00:57:00","2017-02-04T19:57:00-05:00","2017-02-04","19:57:00","MDT","KMDT","America/New_York","2017-02-05T02:20:00+00:00","2017-02-05","02:20:00","2017-02-04T21:20:00-05:00","2017-02-04","21:20:00","1:23:0","1:33:0","1:23:0","0:0:0","34:10:0","A319","N821","319","92","300.00","-3","-13","FO",""
"420357","2017  ","FEBRUARY 2017  ","21082","2/4/2017","PHX","320","eacecea3-1efe-4021-9fbc-11fa9fa532de","2","1736","MDT","KMDT","America/New_York","2017-02-06T13:53:00+00:00","2017-02-06","13:53:00","2017-02-06T08:53:00-05:00","2017-02-06","08:53:00","CLT","KCLT","America/New_York","2017-02-06T15:33:00+00:00","2017-02-06","15:33:00","2017-02-06T10:33:00-05:00","2017-02-06","10:33:00","1:40:0","1:48:0","1:40:0","2:25:0","0:0:0","A319","N805","319","92","1000.00","-7","-15","FO",""
"420357","2017  ","FEBRUARY 2017  ","21082","2/4/2017","PHX","320","bfd84811-296e-47ea-93fc-c9cb42d74492","2","628","CLT","KCLT","America/New_York","2017-02-06T17:58:00+00:00","2017-02-06","17:58:00","2017-02-06T12:58:00-05:00","2017-02-06","12:58:00","PHX","KPHX","America/Phoenix","2017-02-06T22:25:00+00:00","2017-02-06","22:25:00","2017-02-06T17:25:00-05:00","2017-02-06","17:25:00","4:27:0","4:35:0","4:27:0","0:0:0","0:0:0","A321","N556","321","77","100.00","-2","-10","FO",""
